KOG	Genes
KOG0456	Glyma.05G151100
KOG1256	Glyma.05G151200
KOG1425	Glyma.05G151500
KOG3404	Glyma.05G151700
KOG0627	Glyma.05G151800
KOG1371	Glyma.05G152300
KOG3263	Glyma.05G152900
KOG2922	Glyma.05G153000
KOG2352	Glyma.05G153400
KOG1876	Glyma.05G153800
KOG4567	Glyma.05G153900
KOG1769	Glyma.05G154000
KOG2896	Glyma.05G154100
KOG2699	Glyma.05G154200
KOG0335	Glyma.05G155100
KOG1287	Glyma.05G155500
KOG1462	Glyma.05G155700
KOG0878	Glyma.05G156100
KOG2255	Glyma.05G156800
KOG0759	Glyma.05G157800
KOG1603	Glyma.05G157900
KOG4372	Glyma.05G158000
KOG0841	Glyma.05G158100
KOG0583	Glyma.05G158700
KOG1187	Glyma.05G158800
KOG1187	Glyma.05G159200
KOG1203	Glyma.05G161000
KOG0406	Glyma.05G161300
KOG0406	Glyma.05G161400
KOG0406	Glyma.05G161500
KOG0406	Glyma.05G161600
KOG3106	Glyma.05G161700
KOG0223	Glyma.05G162500
KOG0223	Glyma.05G162600
KOG4200	Glyma.05G162700
KOG1187	Glyma.05G162800
KOG0446	Glyma.05G162900
KOG1237	Glyma.05G163000
KOG0014	Glyma.05G163200
KOG1118	Glyma.05G164100
KOG2388	Glyma.05G164500
KOG1575	Glyma.05G165200
KOG4658	Glyma.05G165600
KOG4579	Glyma.05G165800
KOG1030	Glyma.05G165900
KOG3443	Glyma.05G166500
KOG1901	Glyma.05G166600
KOG1187	Glyma.05G166700
KOG0157	Glyma.05G166900
KOG0045	Glyma.05G167200
KOG1043	Glyma.05G167300
KOG0192	Glyma.05G167600
KOG2663	Glyma.05G167700
KOG2662	Glyma.05G168200
KOG2770	Glyma.05G168900
KOG4438	Glyma.05G169000
KOG0409	Glyma.05G169300
KOG0229	Glyma.05G169400
KOG1691	Glyma.05G169500
KOG4325	Glyma.05G170200
KOG0157	Glyma.05G170400
KOG1187	Glyma.05G170600
KOG0472	Glyma.05G170600
KOG4731	Glyma.05G171900
KOG4731	Glyma.05G172000
KOG4172	Glyma.05G173500
KOG1718	Glyma.05G174000
KOG2366	Glyma.05G174200
KOG0202	Glyma.05G175300
KOG1493	Glyma.05G175400
KOG1284	Glyma.05G175500
KOG0483	Glyma.05G175600
KOG0583	Glyma.05G176100
KOG2198	Glyma.05G176167
KOG0087	Glyma.05G176300
KOG4209	Glyma.05G176400
KOG2914	Glyma.05G177000
KOG0715	Glyma.05G177100
KOG1454	Glyma.05G177400
KOG1187	Glyma.05G177500
KOG2512	Glyma.05G177800
KOG3436	Glyma.05G178000
KOG1871	Glyma.05G178100
KOG0094	Glyma.05G178300
KOG0819	Glyma.05G178700
KOG4555	Glyma.05G179000
KOG0565	Glyma.05G180400
KOG0235	Glyma.05G180500
KOG0257	Glyma.05G181000
KOG1192	Glyma.05G181100
KOG1603	Glyma.05G181500
KOG3154	Glyma.05G181800
KOG2669	Glyma.05G181900
KOG1609	Glyma.05G182200
KOG1235	Glyma.05G183100
KOG1694	Glyma.05G184000
KOG1694	Glyma.05G184100
KOG0394	Glyma.05G184400
KOG0394	Glyma.05G184600
KOG0078	Glyma.05G184600
KOG1120	Glyma.05G184700
KOG0768	Glyma.05G185200
KOG1441	Glyma.05G185700
KOG3172	Glyma.05G185800
KOG0659	Glyma.05G186100
KOG1870	Glyma.05G186500
KOG0147	Glyma.05G187000
KOG0124	Glyma.05G187000
KOG0131	Glyma.05G187000
KOG0316	Glyma.05G187400
KOG0023	Glyma.05G187700
KOG3348	Glyma.05G188300
KOG1745	Glyma.05G188600
KOG1745	Glyma.05G188700
KOG4573	Glyma.05G189000
KOG2351	Glyma.05G189100
KOG1947	Glyma.05G189400
KOG0299	Glyma.05G189800
KOG0283	Glyma.05G189800
KOG1950	Glyma.05G190200
KOG1009	Glyma.05G190800
KOG0198	Glyma.05G191700
KOG0080	Glyma.05G191800
KOG1342	Glyma.05G192600
KOG0061	Glyma.05G192700
KOG3116	Glyma.05G193200
KOG0869	Glyma.05G193300
KOG4172	Glyma.05G193500
KOG1427	Glyma.05G194400
KOG0431	Glyma.05G194500
KOG1303	Glyma.05G194600
KOG1339	Glyma.05G195100
KOG2495	Glyma.05G195400
KOG1211	Glyma.05G195500
KOG1187	Glyma.05G196400
KOG0682	Glyma.05G196500
KOG2922	Glyma.05G196600
KOG0022	Glyma.05G197400
KOG0583	Glyma.05G197700
KOG1471	Glyma.05G197900
KOG0032	Glyma.05G198300
KOG0039	Glyma.05G198700
KOG1211	Glyma.05G199000
KOG1208	Glyma.05G199500
KOG2772	Glyma.05G199800
KOG1021	Glyma.05G199900
KOG1470	Glyma.05G200000
KOG4660	Glyma.05G200300
KOG1270	Glyma.05G200500
KOG2460	Glyma.05G200600
KOG0521	Glyma.05G200700
KOG1716	Glyma.05G201200
KOG1748	Glyma.05G201300
KOG2159	Glyma.05G201500
KOG4374	Glyma.05G201800
KOG3489	Glyma.05G202400
KOG1311	Glyma.05G202500
KOG1623	Glyma.05G202600
KOG1623	Glyma.05G202700
KOG1845	Glyma.05G202900
KOG2266	Glyma.05G203100
KOG1205	Glyma.05G203300
KOG1201	Glyma.05G203300
KOG0725	Glyma.05G203300
KOG1603	Glyma.05G203700
KOG3206	Glyma.05G203800
KOG2014	Glyma.05G204000
KOG3121	Glyma.05G204300
KOG1030	Glyma.05G204900
KOG3095	Glyma.05G205200
KOG1700	Glyma.05G205800
KOG0993	Glyma.05G206100
KOG0963	Glyma.05G206100
KOG1187	Glyma.05G206300
KOG2463	Glyma.05G206400
KOG1735	Glyma.05G206500
KOG1251	Glyma.05G206600
KOG0867	Glyma.05G206900
KOG0867	Glyma.05G207000
KOG1651	Glyma.05G207100
KOG1187	Glyma.05G207400
KOG2914	Glyma.05G207700
KOG1886	Glyma.05G207800
KOG0768	Glyma.05G208000
KOG0223	Glyma.05G208700
KOG1208	Glyma.05G208800
KOG0157	Glyma.05G208900
KOG0223	Glyma.05G208941
KOG1208	Glyma.05G208961
KOG0157	Glyma.05G208981
KOG2714	Glyma.05G209000
KOG1046	Glyma.05G209200
KOG0416	Glyma.05G209400
KOG1493	Glyma.05G209600
KOG1493	Glyma.05G210000
KOG0773	Glyma.05G210300
KOG2246	Glyma.05G210400
KOG1813	Glyma.05G210600
KOG3344	Glyma.05G211100
KOG0048	Glyma.05G211200
KOG1603	Glyma.05G211600
KOG2809	Glyma.05G211800
KOG1792	Glyma.05G212800
KOG0032	Glyma.05G213200
KOG1664	Glyma.05G213800
KOG1664	Glyma.05G214100
KOG1664	Glyma.05G214200
KOG1187	Glyma.05G214300
KOG0279	Glyma.05G214900
KOG4593	Glyma.05G215000
KOG0962	Glyma.05G215100
KOG0381	Glyma.05G215500
KOG1303	Glyma.05G215600
KOG0888	Glyma.05G216700
KOG1493	Glyma.05G217000
KOG2381	Glyma.05G217600
KOG0034	Glyma.05G217700
KOG1493	Glyma.05G217800
KOG2712	Glyma.05G218100
KOG1752	Glyma.05G218400
KOG1493	Glyma.05G218700
KOG1840	Glyma.05G219000
KOG1208	Glyma.05G219900
KOG0283	Glyma.05G220000
KOG0192	Glyma.05G220200
KOG0157	Glyma.05G220500
KOG1187	Glyma.05G220600
KOG3037	Glyma.05G220700
KOG4393	Glyma.05G220800
KOG1187	Glyma.05G220900
KOG1187	Glyma.05G221000
KOG4449	Glyma.05G221400
KOG2803	Glyma.05G221700
KOG0631	Glyma.05G222000
KOG2645	Glyma.05G222200
KOG0833	Glyma.05G222300
KOG0143	Glyma.05G222400
KOG1650	Glyma.05G222500
KOG1187	Glyma.05G222700
KOG2931	Glyma.05G222800
KOG1663	Glyma.05G223400
KOG1754	Glyma.05G223500
KOG0959	Glyma.05G223700
KOG0893	Glyma.05G223800
KOG1656	Glyma.05G224200
KOG0048	Glyma.05G224300
KOG1573	Glyma.05G224500
KOG2440	Glyma.05G224900
KOG1719	Glyma.05G225200
KOG0858	Glyma.05G225500
KOG1755	Glyma.05G225600
KOG1755	Glyma.05G225700
KOG1347	Glyma.05G226400
KOG0409	Glyma.05G226700
KOG2547	Glyma.05G226800
KOG2634	Glyma.05G227000
KOG0698	Glyma.05G227100
KOG0014	Glyma.05G227200
KOG0014	Glyma.05G227300
KOG0531	Glyma.05G227700
KOG1021	Glyma.05G228200
KOG0254	Glyma.05G228400
KOG2943	Glyma.05G228500
KOG4831	Glyma.05G228800
KOG4283	Glyma.05G229600
KOG1237	Glyma.05G229700
KOG0594	Glyma.05G229800
KOG1171	Glyma.05G229900
KOG3430	Glyma.05G230400
KOG0171	Glyma.05G230600
KOG1399	Glyma.05G231100
KOG0092	Glyma.05G231400
KOG2592	Glyma.05G232100
KOG0702	Glyma.05G232200
KOG1603	Glyma.05G232300
KOG1684	Glyma.05G232600
KOG2624	Glyma.05G232700
KOG2338	Glyma.05G232800
KOG2255	Glyma.05G233000
KOG0315	Glyma.05G233100
KOG0641	Glyma.05G233100
KOG0156	Glyma.05G233200
KOG4711	Glyma.05G233400
KOG1601	Glyma.05G233700
KOG0239	Glyma.05G233900
KOG0048	Glyma.05G234600
KOG2894	Glyma.05G234700
KOG0898	Glyma.05G234800
KOG0896	Glyma.05G235000
KOG2699	Glyma.05G235400
KOG3430	Glyma.05G235900
KOG1187	Glyma.05G237100
KOG1940	Glyma.05G237500
KOG2880	Glyma.05G237800
KOG3320	Glyma.05G238000
KOG2839	Glyma.05G238100
KOG1337	Glyma.05G238300
KOG0027	Glyma.05G238400
KOG1816	Glyma.05G238500
KOG4412	Glyma.05G238600
KOG0877	Glyma.05G239000
KOG4693	Glyma.05G239400
KOG3451	Glyma.05G239900
KOG1651	Glyma.05G240100
KOG4473	Glyma.05G240600
KOG4777	Glyma.05G240700
KOG3459	Glyma.05G240800
KOG3296	Glyma.05G241100
KOG1753	Glyma.05G241200
KOG0519	Glyma.05G241600
KOG2893	Glyma.05G241800
KOG1493	Glyma.05G241900
KOG4698	Glyma.05G242900
KOG0659	Glyma.05G243000
KOG2692	Glyma.05G243500
KOG3096	Glyma.05G243600
KOG4444	Glyma.05G243700
KOG0279	Glyma.05G243800
KOG3346	Glyma.05G244100
KOG0087	Glyma.05G244700
KOG4650	Glyma.05G245000
KOG0552	Glyma.05G245200
KOG0192	Glyma.05G245300
KOG0027	Glyma.05G245600
KOG0749	Glyma.05G246200
KOG1211	Glyma.05G246300
KOG1030	Glyma.05G246400
KOG1269	Glyma.05G246500
KOG4757	Glyma.05G246600
KOG1550	Glyma.05G246700
KOG0061	Glyma.05G247100
KOG1187	Glyma.05G247300
KOG0498	Glyma.05G247500
KOG2679	Glyma.05G247800
KOG2679	Glyma.05G247900
KOG1455	Glyma.05G248100
KOG2462	Glyma.05G248300
KOG0667	Glyma.05G248500
KOG0484	Glyma.05G248800
KOG1530	Glyma.05G248900
KOG0254	Glyma.06G000200
KOG1413	Glyma.06G000300
KOG0654	Glyma.06G000600
KOG0037	Glyma.06G000700
KOG2641	Glyma.06G000800
KOG3223	Glyma.06G001200
KOG3141	Glyma.06G001800
KOG2638	Glyma.06G001900
KOG2035	Glyma.06G002200
KOG3265	Glyma.06G002300
KOG0331	Glyma.06G002600
KOG1401	Glyma.06G002900
KOG0223	Glyma.06G003200
KOG1100	Glyma.06G003500
KOG1012	Glyma.06G003700
KOG0048	Glyma.06G003800
KOG1735	Glyma.06G003900
KOG1303	Glyma.06G004500
KOG4306	Glyma.06G004800
KOG2922	Glyma.06G005000
KOG0865	Glyma.06G005100
KOG3106	Glyma.06G005500
KOG0232	Glyma.06G007400
KOG3466	Glyma.06G007900
KOG0242	Glyma.06G008000
KOG1946	Glyma.06G008300
KOG0773	Glyma.06G009500
KOG0651	Glyma.06G009700
KOG2951	Glyma.06G009800
KOG1471	Glyma.06G010400
KOG1471	Glyma.06G010500
KOG1767	Glyma.06G011000
KOG1322	Glyma.06G011700
KOG1764	Glyma.06G011800
KOG1688	Glyma.06G011900
KOG1688	Glyma.06G012000
KOG1187	Glyma.06G012700
KOG4579	Glyma.06G012700
KOG1187	Glyma.06G012800
KOG0286	Glyma.06G013000
KOG2744	Glyma.06G013900
KOG0149	Glyma.06G014300
KOG1279	Glyma.06G014400
KOG1543	Glyma.06G014700
KOG1543	Glyma.06G014800
KOG0254	Glyma.06G015000
KOG2930	Glyma.06G015200
KOG1311	Glyma.06G015600
KOG0657	Glyma.06G015900
KOG1052	Glyma.06G016000
KOG0698	Glyma.06G016100
KOG3782	Glyma.06G016200
KOG0998	Glyma.06G016700
KOG0134	Glyma.06G016900
KOG0381	Glyma.06G017100
KOG1187	Glyma.06G017500
KOG1187	Glyma.06G017600
KOG2650	Glyma.06G018200
KOG1980	Glyma.06G018400
KOG1007	Glyma.06G018800
KOG1303	Glyma.06G019500
KOG1206	Glyma.06G019900
KOG0622	Glyma.06G020300
KOG2816	Glyma.06G020600
KOG1269	Glyma.06G020700
KOG1591	Glyma.06G021000
KOG2501	Glyma.06G021200
KOG3266	Glyma.06G021900
KOG0393	Glyma.06G023300
KOG0242	Glyma.06G023500
KOG3106	Glyma.06G024400
KOG2577	Glyma.06G024900
KOG1726	Glyma.06G025000
KOG0322	Glyma.06G026400
KOG1187	Glyma.06G026600
KOG0242	Glyma.06G026700
KOG2385	Glyma.06G026800
KOG0014	Glyma.06G027200
KOG0374	Glyma.06G027300
KOG2905	Glyma.06G027900
KOG1378	Glyma.06G028100
KOG1378	Glyma.06G028200
KOG2659	Glyma.06G028400
KOG0907	Glyma.06G028600
KOG0773	Glyma.06G029100
KOG0773	Glyma.06G029200
KOG0853	Glyma.06G029300
KOG0937	Glyma.06G029800
KOG1471	Glyma.06G030000
KOG4749	Glyma.06G030100
KOG1322	Glyma.06G030400
KOG1504	Glyma.06G030600
KOG1176	Glyma.06G031600
KOG1918	Glyma.06G031700
KOG2469	Glyma.06G031900
KOG2118	Glyma.06G032200
KOG1735	Glyma.06G033400
KOG1339	Glyma.06G033600
KOG0431	Glyma.06G033700
KOG4666	Glyma.06G033800
KOG0823	Glyma.06G034500
KOG0027	Glyma.06G034700
KOG3339	Glyma.06G034800
KOG1187	Glyma.06G035000
KOG0156	Glyma.06G035200
KOG0156	Glyma.06G035300
KOG0156	Glyma.06G035400
KOG3236	Glyma.06G035800
KOG0171	Glyma.06G036100
KOG2392	Glyma.06G036300
KOG0198	Glyma.06G036400
KOG0131	Glyma.06G037600
KOG0513	Glyma.06G037900
KOG1515	Glyma.06G038000
KOG2521	Glyma.06G038600
KOG1502	Glyma.06G038700
KOG0698	Glyma.06G039000
KOG2116	Glyma.06G039200
KOG4593	Glyma.06G039600
KOG0963	Glyma.06G039600
KOG0978	Glyma.06G039600
KOG0907	Glyma.06G039900
KOG3177	Glyma.06G040100
KOG4196	Glyma.06G040400
KOG2216	Glyma.06G040600
KOG0123	Glyma.06G041700
KOG1543	Glyma.06G042600
KOG0656	Glyma.06G042900
KOG1592	Glyma.06G043000
KOG1187	Glyma.06G043200
KOG3001	Glyma.06G043300
KOG0654	Glyma.06G043900
KOG4172	Glyma.06G044100
KOG2049	Glyma.06G044300
KOG0537	Glyma.06G044800
KOG1709	Glyma.06G045000
KOG2341	Glyma.06G045200
KOG1712	Glyma.06G045500
KOG4501	Glyma.06G045600
KOG0656	Glyma.06G046200
KOG2842	Glyma.06G046300
KOG4283	Glyma.06G046400
KOG1533	Glyma.06G046900
KOG1700	Glyma.06G047000
KOG1292	Glyma.06G047100
KOG0748	Glyma.06G047200
KOG1282	Glyma.06G047400
KOG2369	Glyma.06G047700
KOG2465	Glyma.06G048400
KOG4205	Glyma.06G049000
KOG0048	Glyma.06G050000
KOG0975	Glyma.06G050100
KOG0698	Glyma.06G050900
KOG1676	Glyma.06G051200
KOG1687	Glyma.06G051400
KOG2931	Glyma.06G051500
KOG0773	Glyma.06G051600
KOG1558	Glyma.06G052000
KOG0749	Glyma.06G052500
KOG1752	Glyma.06G052600
KOG0158	Glyma.06G052700
KOG0752	Glyma.06G052900
KOG2922	Glyma.06G053100
KOG0698	Glyma.06G054000
KOG2360	Glyma.06G054600
KOG0765	Glyma.06G054800
KOG0806	Glyma.06G055100
KOG0192	Glyma.06G055300
KOG4629	Glyma.06G055400
KOG4341	Glyma.06G055800
KOG1947	Glyma.06G055800
KOG1187	Glyma.06G056400
KOG0082	Glyma.06G057000
KOG1454	Glyma.06G057100
KOG1454	Glyma.06G057200
KOG1187	Glyma.06G057300
KOG3386	Glyma.06G057400
KOG1430	Glyma.06G058200
KOG1361	Glyma.06G058300
KOG1865	Glyma.06G059000
KOG4288	Glyma.06G059200
KOG4214	Glyma.06G059300
KOG4288	Glyma.06G059402
KOG1601	Glyma.06G059600
KOG0698	Glyma.06G059700
KOG1235	Glyma.06G059800
KOG1766	Glyma.06G060700
KOG0699	Glyma.06G060800
KOG4835	Glyma.06G061100
KOG3603	Glyma.06G061500
KOG0795	Glyma.06G061700
KOG0583	Glyma.06G062100
KOG0263	Glyma.06G062300
KOG3358	Glyma.06G062900
KOG0304	Glyma.06G063300
KOG0324	Glyma.06G063800
KOG0002	Glyma.06G064100
KOG0002	Glyma.06G064200
KOG1187	Glyma.06G064400
KOG2959	Glyma.06G064600
KOG0773	Glyma.06G065200
KOG2668	Glyma.06G065600
KOG2643	Glyma.06G066000
KOG0027	Glyma.06G066000
KOG0266	Glyma.06G066200
KOG3306	Glyma.06G066400
KOG2765	Glyma.06G066500
KOG1328	Glyma.06G066600
KOG1030	Glyma.06G066600
KOG1021	Glyma.06G066700
KOG1987	Glyma.06G066900
KOG1003	Glyma.06G067100
KOG1712	Glyma.06G067200
KOG0198	Glyma.06G067300
KOG1444	Glyma.06G067600
KOG0251	Glyma.06G067800
KOG1187	Glyma.06G068100
KOG1947	Glyma.06G068400
KOG1161	Glyma.06G069000
KOG1441	Glyma.06G069300
KOG0752	Glyma.06G069500
KOG2112	Glyma.06G070100
KOG0879	Glyma.06G070300
KOG0865	Glyma.06G070300
KOG0096	Glyma.06G070500
KOG0096	Glyma.06G070600
KOG0096	Glyma.06G070700
KOG1757	Glyma.06G071500
KOG0698	Glyma.06G071900
KOG1399	Glyma.06G072100
KOG0266	Glyma.06G072200
KOG0143	Glyma.06G072600
KOG0654	Glyma.06G072900
KOG1634	Glyma.06G073200
KOG0714	Glyma.06G073300
KOG0712	Glyma.06G073300
KOG0812	Glyma.06G073900
KOG0812	Glyma.06G074000
KOG1940	Glyma.06G074300
KOG1154	Glyma.06G074900
KOG1863	Glyma.06G075500
KOG3305	Glyma.06G077100
KOG1444	Glyma.06G077800
KOG0148	Glyma.06G077900
KOG1187	Glyma.06G078000
KOG2501	Glyma.06G078100
KOG4705	Glyma.06G078200
KOG3182	Glyma.06G078400
KOG0174	Glyma.06G078500
KOG1003	Glyma.06G080100
KOG3115	Glyma.06G080300
KOG1290	Glyma.06G080600
KOG1399	Glyma.06G081300
KOG2646	Glyma.06G081400
KOG2486	Glyma.06G081500
KOG1187	Glyma.06G081800
KOG2443	Glyma.06G081900
KOG3272	Glyma.06G082100
KOG0048	Glyma.06G082300
KOG3677	Glyma.06G082500
KOG0975	Glyma.06G082700
KOG1087	Glyma.06G082800
KOG0417	Glyma.06G082900
KOG3131	Glyma.06G083300
KOG1476	Glyma.06G083800
KOG1163	Glyma.06G084300
KOG0223	Glyma.06G084600
KOG0271	Glyma.06G084700
KOG0266	Glyma.06G084700
KOG1285	Glyma.06G085000
KOG1285	Glyma.06G085100
KOG1021	Glyma.06G085200
KOG1021	Glyma.06G085300
KOG1285	Glyma.06G085800
KOG2972	Glyma.06G085900
KOG3282	Glyma.06G086200
KOG1601	Glyma.06G086400
KOG0483	Glyma.06G086600
KOG0484	Glyma.06G086600
KOG1187	Glyma.06G086800
KOG0472	Glyma.06G086800
KOG1455	Glyma.06G087100
KOG1164	Glyma.06G087500
KOG1400	Glyma.06G087900
KOG4747	Glyma.06G088100
KOG1303	Glyma.06G088200
KOG1303	Glyma.06G088300
KOG1187	Glyma.06G088400
KOG0472	Glyma.06G088400
KOG2440	Glyma.06G088600
KOG0580	Glyma.06G088800
KOG4372	Glyma.06G089100
KOG3455	Glyma.06G089400
KOG2190	Glyma.06G090100
KOG1303	Glyma.06G090200
KOG2205	Glyma.06G090300
KOG1187	Glyma.06G090700
KOG1187	Glyma.06G090800
KOG0472	Glyma.06G090800
KOG1347	Glyma.06G091100
KOG1476	Glyma.06G091200
KOG1895	Glyma.06G091300
KOG3357	Glyma.06G091400
KOG4754	Glyma.06G092100
KOG4703	Glyma.06G092200
KOG0583	Glyma.06G092300
KOG1865	Glyma.06G093500
KOG1339	Glyma.06G093600
KOG4271	Glyma.06G094000
KOG0841	Glyma.06G094400
KOG3338	Glyma.06G094500
KOG0656	Glyma.06G094600
KOG1187	Glyma.06G095000
KOG1947	Glyma.06G095400
KOG2586	Glyma.06G095451
KOG3246	Glyma.06G095600
KOG0014	Glyma.06G095700
KOG3497	Glyma.06G096400
KOG0529	Glyma.06G097500
KOG1187	Glyma.06G097700
KOG0192	Glyma.06G097700
KOG3117	Glyma.06G098500
KOG0939	Glyma.06G098700
KOG3385	Glyma.06G098800
KOG0032	Glyma.06G098900
KOG0406	Glyma.06G099000
KOG0105	Glyma.06G100200
KOG0106	Glyma.06G100200
KOG0131	Glyma.06G100200
KOG0841	Glyma.06G101500
KOG2130	Glyma.06G101600
KOG0149	Glyma.06G102400
KOG2640	Glyma.06G102800
KOG2640	Glyma.06G103000
KOG0698	Glyma.06G103100
KOG0048	Glyma.06G103300
KOG1347	Glyma.06G103400
KOG0752	Glyma.06G103600
KOG0254	Glyma.06G103900
KOG0548	Glyma.06G104600
KOG2342	Glyma.06G105100
KOG4532	Glyma.06G105200
KOG1470	Glyma.06G105500
KOG0235	Glyma.06G105600
KOG1191	Glyma.06G106000
KOG0236	Glyma.06G106200
KOG1603	Glyma.06G106700
KOG0993	Glyma.06G106900
KOG4593	Glyma.06G106900
KOG4674	Glyma.06G106900
KOG1331	Glyma.06G107100
KOG1752	Glyma.06G107200
KOG0715	Glyma.06G107400
KOG2728	Glyma.06G107500
KOG2289	Glyma.06G107600
KOG2288	Glyma.06G108100
KOG2319	Glyma.06G108200
KOG0954	Glyma.06G108500
KOG3393	Glyma.06G108600
KOG0198	Glyma.06G108900
KOG0534	Glyma.06G109200
KOG3311	Glyma.06G109300
KOG0229	Glyma.06G109400
KOG0596	Glyma.06G109800
KOG3483	Glyma.06G110100
KOG1303	Glyma.06G110200
KOG0143	Glyma.06G110600
KOG1187	Glyma.06G110700
KOG0257	Glyma.06G111000
KOG0231	Glyma.06G111100
KOG1691	Glyma.06G111400
KOG2487	Glyma.06G112400
KOG1441	Glyma.06G112800
KOG4474	Glyma.06G113400
KOG1628	Glyma.06G113700
KOG0990	Glyma.06G114100
KOG1339	Glyma.06G114200
KOG0190	Glyma.06G114700
KOG0190	Glyma.06G114800
KOG2794	Glyma.06G115000
KOG2997	Glyma.06G115200
KOG2875	Glyma.06G115500
KOG1279	Glyma.06G115600
KOG4828	Glyma.06G115700
KOG1291	Glyma.06G115800
KOG0989	Glyma.06G116000
KOG0654	Glyma.06G116100
KOG1568	Glyma.06G116300
KOG1303	Glyma.06G116400
KOG0431	Glyma.06G116500
KOG4615	Glyma.06G116700
KOG0279	Glyma.06G116800
KOG0316	Glyma.06G116800
KOG0143	Glyma.06G117200
KOG2178	Glyma.06G117300
KOG0014	Glyma.06G117600
KOG4420	Glyma.06G117800
KOG1187	Glyma.06G117900
KOG2388	Glyma.06G118100
KOG1187	Glyma.06G119200
KOG1187	Glyma.06G119300
KOG1087	Glyma.06G119700
KOG1279	Glyma.06G120200
KOG1187	Glyma.06G120400
KOG1399	Glyma.06G120700
KOG0910	Glyma.06G121400
KOG1623	Glyma.06G122200
KOG1282	Glyma.06G122800
KOG1283	Glyma.06G122800
KOG2641	Glyma.06G123100
KOG1444	Glyma.06G123400
KOG3221	Glyma.06G124000
KOG1187	Glyma.06G124200
KOG2288	Glyma.06G124500
KOG1187	Glyma.06G124700
KOG0417	Glyma.06G124900
KOG0761	Glyma.06G125200
KOG1623	Glyma.06G125800
KOG1190	Glyma.06G125951
KOG1208	Glyma.06G126500
KOG1562	Glyma.06G126700
KOG4519	Glyma.06G127200
KOG1493	Glyma.06G127300
KOG0594	Glyma.06G127700
KOG2265	Glyma.06G128000
KOG0143	Glyma.06G128100
KOG0143	Glyma.06G128200
KOG0034	Glyma.06G128700
KOG3002	Glyma.06G129000
KOG2830	Glyma.06G129650
KOG2190	Glyma.06G130700
KOG0698	Glyma.06G130900
KOG0817	Glyma.06G131200
KOG3399	Glyma.06G131600
KOG0537	Glyma.06G131900
KOG2523	Glyma.06G132000
KOG1530	Glyma.06G132600
KOG0743	Glyma.06G132700
KOG0737	Glyma.06G132800
KOG4317	Glyma.06G132900
KOG0537	Glyma.06G133300
KOG2197	Glyma.06G133400
KOG3147	Glyma.06G133500
KOG0003	Glyma.06G133600
KOG1575	Glyma.06G133700
KOG0484	Glyma.06G133800
KOG0032	Glyma.06G134200
KOG1187	Glyma.06G134700
KOG0472	Glyma.06G134700
KOG0710	Glyma.06G134900
KOG0149	Glyma.06G135100
KOG0131	Glyma.06G135200
KOG0131	Glyma.06G135300
KOG0105	Glyma.06G135500
KOG1762	Glyma.06G135800
KOG2761	Glyma.06G136200
KOG0143	Glyma.06G137000
KOG3178	Glyma.06G137100
KOG3178	Glyma.06G137200
KOG3178	Glyma.06G137300
KOG2239	Glyma.06G137700
KOG2239	Glyma.06G137800
KOG2338	Glyma.06G138200
KOG3255	Glyma.06G138400
KOG2620	Glyma.06G138500
KOG3255	Glyma.06G138600
KOG3255	Glyma.06G138700
KOG3098	Glyma.06G138800
KOG4696	Glyma.06G139400
KOG3903	Glyma.06G139800
KOG0157	Glyma.06G140000
KOG1454	Glyma.06G140200
KOG1198	Glyma.06G140300
KOG2111	Glyma.06G140400
KOG4172	Glyma.06G140600
KOG0813	Glyma.06G140800
KOG0857	Glyma.06G140900
KOG1187	Glyma.06G141100
KOG2925	Glyma.06G141500
KOG1105	Glyma.06G141700
KOG2241	Glyma.06G142400
KOG1187	Glyma.06G142500
KOG2545	Glyma.06G143400
KOG1253	Glyma.06G144200
KOG1906	Glyma.06G144300
KOG2277	Glyma.06G144300
KOG1768	Glyma.06G144400
KOG0876	Glyma.06G144500
KOG1441	Glyma.06G144600
KOG1441	Glyma.06G144700
KOG1716	Glyma.06G145000
KOG1237	Glyma.06G145200
KOG1187	Glyma.06G145500
KOG1235	Glyma.06G145700
KOG4692	Glyma.06G145900
KOG2242	Glyma.06G145900
KOG1187	Glyma.06G147600
KOG1441	Glyma.06G147800
KOG1498	Glyma.06G148300
KOG0124	Glyma.06G148700
KOG0131	Glyma.06G148700
KOG2567	Glyma.06G148800
KOG4282	Glyma.06G149900
KOG3276	Glyma.06G150900
KOG0283	Glyma.06G151300
KOG3280	Glyma.06G151700
KOG1950	Glyma.06G151900
KOG0731	Glyma.06G152500
KOG1399	Glyma.06G152700
KOG0198	Glyma.06G153200
KOG1361	Glyma.06G153300
KOG2355	Glyma.06G153500
KOG1444	Glyma.06G153600
KOG3402	Glyma.06G153700
KOG0080	Glyma.06G154000
KOG4477	Glyma.06G154800
KOG0143	Glyma.06G155000
KOG2399	Glyma.06G155200
KOG1187	Glyma.06G155500
KOG2910	Glyma.06G155800
KOG2712	Glyma.06G155900
KOG2683	Glyma.06G156000
KOG1289	Glyma.06G156200
KOG1427	Glyma.06G156400
KOG0431	Glyma.06G156500
KOG1303	Glyma.06G156600
KOG1303	Glyma.06G156700
KOG1774	Glyma.06G157100
KOG1339	Glyma.06G157500
KOG3591	Glyma.06G157800
KOG1211	Glyma.06G158000
KOG3487	Glyma.06G158300
KOG1339	Glyma.06G158800
KOG2922	Glyma.06G159100
